$RSSI,214240.400,3025.8871,08856.3653,0*16.711
$RSSI,214240.400,3025.8871,08856.3653,0*16.711
$RSSI,214240.600,3025.8871,08856.3653,0*16.7111
$RSSI,214240.600,3025.8871,08856.3653,0*16.7111
$RSSI,214240.800,3025.8871,08856.3653,0*16.7111
$RSSI,214241.000,3025.8871,08856.3653,0*16.7112
$RSSI,214241.000,3025.8871,08856.3653,0*16.7112
$RSSI,214241.200,3025.8871,08856.3653,0*16.7112
$RSSI,214241.200,3025.8871,08856.3653,0*16.7113
$RSSI,214241.400,3025.8871,08856.3654,0*16.7113
$RSSI,214241.400,3025.8871,08856.3654,0*16.7113
$RSSI,214241.600,3025.8872,08856.3654,0*16.7113
$RSSI,214241.600,3025.8872,08856.3654,0*16.7114
$RSSI,214241.800,3025.8873,08856.3654,0*16.7114
$RSSI,214241.800,3025.8873,08856.3654,0*16.7114
$RSSI,214242.000,3025.8874,08856.3653,0*16.7115
$RSSI,214242.000,3025.8874,08856.3653,0*16.7115
$RSSI,214242.200,3025.8874,08856.3653,0*16.7115
$RSSI,214242.200,3025.8874,08856.3653,0*16.7116
$RSSI,214242.400,3025.8875,08856.3653,0*16.7116
$RSSI,214242.400,3025.8875,08856.3653,0*16.7116
$RSSI,214242.600,3025.8876,08856.3653,0*16.7117
$RSSI,214242.600,3025.8876,08856.3653,0*16.7117
$RSSI,214242.800,3025.8876,08856.3653,0*16.7117
$RSSI,214242.800,3025.8876,08856.3653,0*16.7118
$RSSI,214243.000,3025.8876,08856.3653,0*16.7118
$RSSI,214243.000,3025.8876,08856.3653,0*16.7118
$RSSI,214243.200,3025.8876,08856.3653,0*16.7119
$RSSI,214243.200,3025.8876,08856.3653,0*16.7119
$RSSI,214243.400,3025.8877,08856.3653,0*16.7119
$RSSI,214243.400,3025.8877,08856.3653,0*16.7119
$RSSI,214243.600,3025.8877,08856.3653,0*16.712
$RSSI,214243.800,3025.8877,08856.3653,0*16.712
$RSSI,214243.800,3025.8877,08856.3653,0*16.712
$RSSI,214244.000,3025.8877,08856.3655,0*16.7121
$RSSI,214244.000,3025.8877,08856.3655,0*16.7121
$RSSI,214244.200,3025.8877,08856.3656,0*16.7121
$RSSI,214244.200,3025.8877,08856.3656,0*16.7122
